,Unnamed: 0_x,County,State,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployed Citizens,Unnamed: 0_y,Female Civilians,Female Officers,Male Civilians,Male Officers,Crime Cleared Count aggravated-assault,Crime Cleared Count arson,Crime Cleared Count burglary,Crime Cleared Count homicide,Crime Cleared Count human-trafficing,Crime Cleared Count larceny,Crime Cleared Count motor-vehicle-theft,Crime Cleared Count property-crime,Crime Cleared Count rape,Crime Cleared Count rape-legacy,Crime Cleared Count robbery,Crime Cleared Count violent-crime,Total Crime Count aggravated-assault,Total Crime Count arson,Total Crime Count burglary,Total Crime Count homicide,Total Crime Count human-trafficing,Total Crime Count larceny,Total Crime Count motor-vehicle-theft,Total Crime Count property-crime,Total Crime Count rape,Total Crime Count rape-legacy,Total Crime Count robbery,Total Crime Count violent-crime,Total Cleared,Total Crime,Total Clear Rate,Total Female Workforce,Total Male Workforce,Total Workforce,Total Officers,Overal Crime Rate,Overal Clear Rate,Workforce 2 Pop,Leo 2 Pop
304,3110,VILAS,WISCONSIN,21373.0,52.9,41632.0,27537.0,3098.0,14.494923501614187,747.0,553,25.0,7.0,12.0,47.0,48,0,38,0,0,170,10,218,9,1,1,59,50,1,120,0,0,385,15,520,11,1,1,63,554,1167,0.4747215081405313,32.0,59.0,91.0,54.0,0.05460160014972161,0.025920553969962103,0.004257708323585832,0.0025265521920179667
305,1337,LEELANAU,MICHIGAN,21764.0,53.3,59018.0,35954.0,1872.0,8.601360044109539,682.0,207,19.0,2.0,15.0,28.0,12,1,2,0,0,5,1,8,0,0,1,13,13,1,25,0,0,60,6,91,4,0,2,19,43,221,0.19457013574660634,21.0,43.0,64.0,30.0,0.010154383385407095,0.0019757397537217424,0.0029406359125160814,0.0013784230839919132
306,1384,CARLTON,MINNESOTA,35482.0,41.1,55607.0,25714.0,4507.0,12.702215207710953,750.0,214,18.0,6.0,15.0,42.0,29,3,13,1,0,209,7,229,1,0,2,33,43,5,110,1,0,728,41,879,17,0,5,66,527,1895,0.27810026385224274,24.0,57.0,81.0,48.0,0.053407361479059806,0.014852601318978637,0.0022828476410574378,0.001352798602108111
307,631,HENRY,ILLINOIS,49681.0,42.3,54757.0,27777.0,6019.0,12.115295585837645,1289.0,103,34.0,4.0,22.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,105,1,0,531,14,650,15,0,4,59,0,1418,0.0,38.0,94.0,132.0,76.0,0.028542098588997807,0.0,0.0026569513496105153,0.0015297598679575692
308,2253,PONTOTOC,OKLAHOMA,38213.0,35.3,44041.0,22710.0,6661.0,17.43124067725643,1121.0,386,23.0,5.0,16.0,103.0,62,1,52,1,0,525,49,626,6,0,13,82,81,6,328,1,0,1352,125,1805,11,0,22,115,1417,3846,0.3684347373894956,28.0,119.0,147.0,108.0,0.10064637688744668,0.03708162143773062,0.0038468583989741713,0.002826263313532044
309,2978,PEND OREILLE,WASHINGTON,13001.0,49.8,46036.0,24163.0,2543.0,19.560033843550496,427.0,528,10.0,1.0,12.0,29.0,13,1,6,0,0,24,1,31,3,0,1,17,18,2,72,0,0,237,28,337,8,0,1,27,97,730,0.13287671232876713,11.0,41.0,52.0,30.0,0.05614952695946466,0.007460964541189139,0.003999692331359126,0.002307514806553342
310,658,MASSAC,ILLINOIS,14883.0,44.0,42706.0,23673.0,2750.0,18.477457501847745,484.0,104,8.0,1.0,13.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,71,1,0,221,12,304,7,0,5,48,0,706,0.0,9.0,35.0,44.0,23.0,0.047436672713834574,0.0,0.0029563932002956393,0.0015453873546999932
311,2084,KNOX,OHIO,60878.0,39.0,48619.0,23426.0,8958.0,14.714675252143635,1812.0,369,9.0,6.0,9.0,71.0,13,1,10,0,0,118,0,128,3,0,0,16,28,3,205,1,0,1022,2,1229,35,0,2,66,289,2593,0.11145391438488238,15.0,80.0,95.0,77.0,0.042593383488288054,0.004747199316666119,0.0015604980452708695,0.0012648247314300733
312,1928,RENSSELAER,NEW YORK,159959.0,39.8,61754.0,31529.0,19064.0,11.918054001337845,5812.0,317,21.0,14.0,18.0,226.0,197,8,132,5,0,682,52,866,19,2,44,267,291,19,611,4,0,2371,153,3135,60,2,114,471,2274,7231,0.3144793251279214,35.0,244.0,279.0,240.0,0.045205333866803366,0.014216142886614694,0.0017441969504685575,0.0015003844735213398
313,2997,CABELL,WEST VIRGINIA,96623.0,38.3,37760.0,23853.0,20249.0,20.956708030179147,2833.0,534,22.0,7.0,20.0,208.0,87,2,63,4,0,515,20,598,9,0,24,124,282,23,1039,5,0,2583,175,3797,54,0,133,474,1446,8565,0.16882661996497372,29.0,228.0,257.0,215.0,0.08864349068027282,0.014965380913447108,0.002659822195543504,0.002225143081874916
314,1274,TALBOT,MARYLAND,37668.0,49.4,61395.0,40533.0,4064.0,10.78899861951789,1121.0,194,21.0,23.0,11.0,138.0,32,0,34,0,0,121,4,159,11,0,5,48,48,3,150,0,0,544,14,708,18,0,16,82,414,1583,0.2615287428932407,44.0,149.0,193.0,161.0,0.04202506105978549,0.010990761388977381,0.005123712434958055,0.004274184984602315
315,2536,WYTHE,VIRGINIA,29171.0,43.9,42888.0,24431.0,4677.0,16.03304651880292,1038.0,520,11.0,5.0,8.0,62.0,27,0,8,0,0,91,12,111,3,0,2,32,31,4,35,1,0,328,27,390,4,0,3,39,286,862,0.33178654292343385,16.0,70.0,86.0,67.0,0.029549895444105446,0.009804257653148674,0.0029481334201775736,0.002296801618045319
316,2818,VICTORIA,TEXAS,90989.0,35.5,54697.0,27509.0,13166.0,14.469880974623306,2487.0,491,75.0,39.0,50.0,182.0,134,1,52,4,0,300,19,371,15,0,22,175,232,11,677,5,0,2011,131,2819,76,0,66,379,1093,6407,0.17059466208834087,114.0,232.0,346.0,221.0,0.07041510512259724,0.012012441064304477,0.003802657464089066,0.0024288650276407036
317,340,GLADES,FLORIDA,13420.0,45.1,34143.0,17798.0,2500.0,18.628912071535023,554.0,52,42.0,1.0,29.0,28.0,18,0,4,0,0,10,2,16,2,0,1,21,25,0,33,0,0,85,10,128,2,0,2,29,74,314,0.2356687898089172,43.0,57.0,100.0,29.0,0.023397913561847988,0.005514157973174367,0.007451564828614009,0.002160953800298063
318,2407,LEE,SOUTH CAROLINA,18189.0,40.8,31169.0,15545.0,4666.0,25.652867117488594,803.0,415,8.0,6.0,2.0,41.0,35,0,9,2,0,26,0,35,2,0,1,40,81,7,125,2,0,309,43,477,9,0,8,100,150,1161,0.12919896640826872,14.0,43.0,57.0,47.0,0.06382978723404255,0.008246742536698005,0.0031337621639452415,0.002583979328165375
319,577,JEROME,IDAHO,22694.0,32.4,44447.0,18214.0,3786.0,16.682823653829207,524.0,92,7.0,3.0,1.0,32.0,42,1,13,0,0,59,7,79,4,0,3,49,56,3,102,0,0,203,30,335,11,0,6,73,257,819,0.3137973137973138,10.0,33.0,43.0,35.0,0.03608883405305367,0.011324579183925267,0.001894773949061426,0.0015422578655151142
320,2702,JACK,TEXAS,8866.0,40.0,50390.0,24677.0,1312.0,14.798105120685765,156.0,468,15.0,4.0,4.0,15.0,8,2,6,0,0,3,1,10,2,0,0,10,17,2,37,0,0,72,15,124,6,0,0,23,42,296,0.14189189189189189,19.0,19.0,38.0,19.0,0.03338596886983984,0.004737198285585382,0.00428603654410106,0.00214301827205053
321,992,JACKSON,KANSAS,13365.0,41.3,54700.0,26027.0,1075.0,8.043396932285821,344.0,160,14.0,2.0,2.0,38.0,10,1,4,3,0,7,6,17,3,0,0,16,15,2,44,0,0,111,17,172,5,0,0,20,67,386,0.17357512953367876,16.0,40.0,56.0,40.0,0.028881406659184438,0.005013093901982791,0.004190048634493079,0.0029928918817807705
322,3020,MINERAL,WEST VIRGINIA,27606.0,43.3,36153.0,20093.0,4386.0,15.88785046728972,921.0,536,5.0,2.0,5.0,39.0,25,4,17,1,0,50,5,72,3,0,2,31,41,8,69,1,0,168,11,248,8,0,3,53,210,610,0.3442622950819672,7.0,44.0,51.0,41.0,0.022096645656741288,0.007607041947402739,0.001847424472940665,0.0014851843802072013
323,285,MOFFAT,COLORADO,13034.0,37.7,53664.0,26344.0,1419.0,10.88691115543962,302.0,47,6.0,10.0,2.0,48.0,11,0,3,0,0,73,2,78,5,0,1,17,12,3,26,0,0,247,10,283,7,0,3,22,190,613,0.3099510603588907,16.0,50.0,66.0,58.0,0.04703084241215283,0.014577259475218658,0.005063679607181218,0.004449900260856223
324,997,KINGMAN,KANSAS,7697.0,45.4,56142.0,28911.0,662.0,8.600753540340392,214.0,162,12.0,2.0,1.0,14.0,5,0,4,0,0,5,1,10,0,0,1,6,9,1,49,0,0,99,6,154,3,0,1,13,32,335,0.0955223880597015,14.0,15.0,29.0,16.0,0.043523450695076,0.0041574639469923345,0.0037677017019618034,0.0020787319734961673
325,2831,WINKLER,TEXAS,7723.0,32.6,54261.0,23051.0,1319.0,17.078855367085332,142.0,494,19.0,0.0,8.0,24.0,2,0,3,0,0,9,2,14,0,0,1,3,3,0,25,0,0,50,8,83,0,0,1,4,34,174,0.19540229885057472,19.0,32.0,51.0,24.0,0.022530104881522725,0.004402434287194096,0.0066036514307911435,0.003107600673313479
326,1344,MARQUETTE,MICHIGAN,67418.0,38.9,46822.0,24275.0,10403.0,15.430597169895279,2279.0,208,37.0,11.0,51.0,145.0,76,2,31,2,0,197,16,244,24,0,4,106,97,3,101,3,0,799,35,935,47,0,9,156,702,2185,0.3212814645308925,48.0,196.0,244.0,156.0,0.03240974220534575,0.01041264944080216,0.0036192114865466196,0.0023139220979560356
327,2992,BARBOUR,WEST VIRGINIA,16892.0,41.1,36733.0,18602.0,3657.0,21.649301444470755,566.0,532,1.0,0.0,1.0,23.0,40,0,7,0,0,21,3,31,3,0,0,43,69,2,56,1,0,98,11,165,4,0,1,75,148,482,0.3070539419087137,1.0,24.0,25.0,23.0,0.02853421738100876,0.008761543926118873,0.0014799905280606204,0.0013615912858157707
328,3049,BARRON,WISCONSIN,45548.0,44.1,46863.0,25426.0,5467.0,12.002722402739966,1257.0,544,22.0,6.0,16.0,58.0,16,0,24,0,0,128,5,157,1,0,0,17,20,1,129,0,0,391,15,535,5,0,1,26,348,1123,0.3098842386464826,28.0,74.0,102.0,64.0,0.024655308685342936,0.007640291560551506,0.002239395802230614,0.0014051110915956793
329,1649,MCHENRY,NORTH DAKOTA,5912.0,42.4,60741.0,36072.0,583.0,9.861299052774019,79.0,356,0.0,1.0,0.0,7.0,1,0,2,0,0,2,0,4,0,0,0,1,2,0,12,0,0,29,6,47,1,0,0,3,10,100,0.1,1.0,7.0,8.0,8.0,0.016914749661705007,0.0016914749661705007,0.0013531799729364006,0.0013531799729364006
330,796,JAY,INDIANA,21196.0,39.4,42322.0,20234.0,3317.0,15.649179090394414,774.0,120,4.0,0.0,32.0,29.0,7,0,2,0,0,26,7,35,0,1,0,8,13,0,8,0,0,122,12,142,5,1,0,19,86,322,0.2670807453416149,4.0,61.0,65.0,29.0,0.015191545574636724,0.004057369314965088,0.003066616342706171,0.0013681826759765993
331,1333,KENT,MICHIGAN,629352.0,34.9,54673.0,28070.0,92049.0,14.625996262822714,21145.0,206,202.0,100.0,264.0,769.0,634,16,185,10,0,2406,113,2704,111,0,85,840,1533,103,1981,17,0,9138,775,11894,416,0,479,2445,7104,28781,0.2468295055765957,302.0,1033.0,1335.0,869.0,0.045731164753587815,0.011287800785569919,0.0021212294550585365,0.0013807853156897888
332,258,CUSTER,COLORADO,4375.0,56.8,38605.0,22333.0,772.0,17.645714285714284,161.0,41,8.0,1.0,5.0,9.0,6,0,3,0,0,14,5,22,1,0,0,7,6,5,22,0,0,70,7,99,1,0,0,7,58,217,0.2672811059907834,9.0,14.0,23.0,10.0,0.0496,0.013257142857142858,0.005257142857142857,0.002285714285714286
333,673,RANDOLPH,ILLINOIS,32934.0,41.4,48343.0,23424.0,3219.0,9.774093641829113,749.0,106,12.0,1.0,3.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,28,1,0,76,3,107,2,0,0,21,0,256,0.0,13.0,41.0,54.0,39.0,0.007773122001578915,0.0,0.0016396429222080525,0.0011841865549280378
334,527,TROUP,GEORGIA,69314.0,36.2,42545.0,21942.0,14388.0,20.757711284877512,3549.0,85,35.0,24.0,10.0,183.0,75,0,54,3,0,580,24,658,0,1,33,112,159,5,528,5,0,1971,155,2654,0,16,78,258,1540,5829,0.2641962600789158,59.0,193.0,252.0,207.0,0.08409556510950168,0.022217733791153303,0.003635629165825086,0.002986409671927749
335,2392,DARLINGTON,SOUTH CAROLINA,67689.0,41.2,34773.0,20144.0,15241.0,22.51621386045,4843.0,413,58.0,21.0,21.0,127.0,157,5,73,2,0,602,27,702,9,0,14,182,364,20,891,6,0,2105,170,3166,36,0,50,456,1773,7264,0.2440803964757709,79.0,148.0,227.0,148.0,0.10731433467771721,0.026193325355670788,0.003353572958678663,0.002186470475261859
336,1995,HOKE,NORTH CAROLINA,51853.0,31.7,42704.0,18715.0,11545.0,22.264864135151292,2338.0,338,28.0,11.0,32.0,69.0,15,2,25,2,0,60,8,93,0,2,3,22,34,4,217,3,0,376,14,607,0,2,5,44,232,1306,0.1776416539050536,39.0,101.0,140.0,80.0,0.025186585154185873,0.004474186643010048,0.0026999402156095116,0.0015428229803482922
337,690,MCLEAN,KENTUCKY,9492.0,41.4,43005.0,21623.0,1718.0,18.09945217024863,319.0,179,0.0,0.0,13.0,8.0,2,0,6,0,0,7,2,15,0,0,0,2,4,0,20,0,0,22,6,48,0,0,0,4,34,104,0.3269230769230769,0.0,21.0,21.0,8.0,0.010956595027391488,0.0035819637589549094,0.0022123893805309734,0.0008428150021070375
338,2260,STEPHENS,OKLAHOMA,44631.0,40.2,43493.0,24555.0,6798.0,15.231565503797807,1358.0,388,28.0,5.0,9.0,79.0,17,0,17,0,0,77,3,97,0,0,0,17,59,9,419,0,0,834,69,1322,16,0,10,85,228,2823,0.08076514346439957,33.0,88.0,121.0,84.0,0.06325199973112859,0.005108556832694764,0.0027111200734915193,0.0018820998857296497
339,2589,ARMSTRONG,TEXAS,1913.0,45.9,65000.0,28542.0,177.0,9.252483010977523,15.0,448,4.0,1.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,5,1,10,0,0,0,3,0,26,0.0,5.0,3.0,8.0,4.0,0.013591217982226868,0.0,0.004181913225300575,0.0020909566126502874
340,2033,SLOPE,NORTH DAKOTA,665.0,52.1,58750.0,36168.0,67.0,10.075187969924812,0.0,360,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0.0,0.0,2.0,2.0,2.0,0.0030075187969924814,0.0,0.0030075187969924814,0.0030075187969924814
341,2734,LOVING,TEXAS,76.0,58.2,56875.0,32707.0,12.0,15.789473684210524,0.0,477,1.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,11,0,0,0,0,0,22,0.0,1.0,4.0,5.0,4.0,0.2894736842105263,0.0,0.06578947368421052,0.05263157894736842
342,1064,BOYD,KENTUCKY,48716.0,41.8,44140.0,25939.0,8795.0,18.053616881517367,1718.0,171,3.0,2.0,5.0,88.0,30,2,45,5,0,335,24,404,26,0,7,68,43,11,237,4,0,913,70,1220,40,0,16,103,946,2657,0.35604064734663154,5.0,93.0,98.0,90.0,0.05454060267673865,0.019418671483701452,0.002011659413744971,0.0018474423187453814
343,1485,HANCOCK,MISSISSIPPI,46028.0,41.8,46542.0,23221.0,8490.0,18.44529416876684,1882.0,237,25.0,10.0,37.0,104.0,42,0,25,1,0,133,8,166,0,1,4,48,52,2,180,3,0,634,74,888,0,1,3,59,428,1896,0.22573839662447254,35.0,141.0,176.0,114.0,0.04119231771964891,0.009298687755279395,0.003823759450769097,0.0024767532806118015
344,2157,MERCER,OHIO,40886.0,40.0,55220.0,26236.0,3347.0,8.186176197231326,1021.0,372,9.0,9.0,5.0,54.0,7,0,0,0,0,6,0,6,0,0,0,7,7,1,22,0,0,139,10,171,5,0,2,14,26,371,0.07008086253369272,18.0,59.0,77.0,63.0,0.009074010663796898,0.0006359144939588123,0.0018832852321087903,0.0015408697353617375
345,2879,WINDHAM,VERMONT,43609.0,46.2,50917.0,28923.0,5906.0,13.543075970556536,1424.0,502,18.0,5.0,6.0,52.0,22,1,16,0,0,91,4,111,2,0,9,33,24,2,87,0,0,520,19,626,5,0,17,46,289,1346,0.2147102526002972,23.0,58.0,81.0,57.0,0.030865188378545714,0.006627072393313307,0.0018574147538352175,0.0013070696415877457
346,1533,TISHOMINGO,MISSISSIPPI,19503.0,42.7,35364.0,18790.0,3581.0,18.361277752140698,885.0,250,5.0,2.0,15.0,19.0,2,0,3,0,0,29,3,35,0,2,0,4,4,0,19,0,0,61,6,86,0,2,0,6,78,184,0.4239130434782609,7.0,34.0,41.0,21.0,0.009434445982669333,0.003999384710044608,0.002102240680920884,0.001076757421935087
347,2066,FAYETTE,OHIO,28719.0,41.3,41954.0,22728.0,5207.0,18.13085413837529,924.0,365,16.0,1.0,6.0,43.0,14,0,10,1,0,145,4,159,1,0,7,23,26,4,295,2,0,808,26,1129,21,0,14,63,364,2388,0.152428810720268,17.0,49.0,66.0,44.0,0.08315052752533166,0.012674536021449214,0.0022981301577352973,0.0015320867718235315
348,422,COLUMBIA,GEORGIA,139904.0,36.5,71962.0,31004.0,13225.0,9.452910567246112,4511.0,65,61.0,38.0,49.0,232.0,18,0,33,12,0,394,12,439,0,1,5,36,37,4,246,9,0,1833,80,2159,0,11,20,77,950,4476,0.21224307417336907,99.0,281.0,380.0,270.0,0.03199336688014639,0.006790370539798719,0.002716148215919488,0.0019298947849954254
349,2412,NEWBERRY,SOUTH CAROLINA,37750.0,41.3,39841.0,21883.0,6828.0,18.08741721854305,1526.0,417,37.0,11.0,19.0,98.0,71,3,83,1,0,344,23,450,6,0,5,83,85,3,158,1,0,614,25,797,7,0,18,111,1069,1819,0.5876855415063221,48.0,117.0,165.0,109.0,0.04818543046357616,0.02831788079470199,0.004370860927152318,0.0028874172185430463
350,1917,NEW YORK,NEW YORK,1634989.0,36.7,75513.0,66522.0,279847.0,17.11613961928796,65859.0,313,9938.0,6409.0,5312.0,30492.0,22716,0,3512,232,0,26037,897,30446,1076,0,7677,31701,30918,0,12078,335,0,107561,6376,126015,2376,0,15586,49215,124294,350460,0.3546595902528106,16347.0,35804.0,52151.0,36901.0,0.21435006596374653,0.07602130656536527,0.03189685068217584,0.022569570804451895
351,1437,RAMSEY,MINNESOTA,531528.0,34.6,57717.0,31256.0,82252.0,15.474631628060989,18753.0,228,338.0,208.0,442.0,1400.0,424,6,275,15,0,2816,213,3304,57,0,112,608,1213,129,3129,19,0,11003,2284,16416,257,0,818,2307,7830,37575,0.20838323353293411,546.0,1842.0,2388.0,1608.0,0.07069241883776584,0.01473111482367815,0.004492707815957015,0.0030252404388856277
352,2666,GAINES,TEXAS,19485.0,28.4,58788.0,22837.0,2076.0,10.654349499615087,375.0,461,14.0,5.0,11.0,28.0,6,0,3,0,0,43,1,47,2,0,0,8,15,1,64,0,0,159,12,235,4,0,1,20,110,511,0.2152641878669276,19.0,39.0,58.0,33.0,0.026225301513985118,0.0056453682319733125,0.002976648704131383,0.0016936104695919939
353,787,HAMILTON,INDIANA,303042.0,36.3,87782.0,42361.0,15381.0,5.0755340843843415,5800.0,117,77.0,26.0,52.0,338.0,21,0,18,1,0,411,24,453,2,0,8,32,32,3,127,1,0,1938,96,2161,20,0,22,75,970,4475,0.21675977653631284,103.0,390.0,493.0,364.0,0.014766929996502136,0.003200876446169178,0.0016268372040839224,0.001201153635469671
354,603,CASS,ILLINOIS,13068.0,40.1,48887.0,25010.0,1787.0,13.674625038261402,588.0,97,8.0,0.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,41,0,0,151,1,193,2,0,1,66,0,518,0.0,8.0,18.0,26.0,17.0,0.039638812366085095,0.0,0.0019895928986838076,0.0013008876645240282
355,2898,CARROLL,VIRGINIA,29733.0,46.7,37048.0,21484.0,4625.0,15.555107120034974,720.0,509,2.0,2.0,5.0,47.0,8,0,10,0,0,43,9,62,5,0,0,13,17,7,98,0,0,280,55,433,7,0,1,25,150,923,0.16251354279523295,4.0,52.0,56.0,49.0,0.03104294891198332,0.0050448996064978305,0.0018834291864258568,0.0016480005381226247
356,1258,CALVERT,MARYLAND,90527.0,40.7,96808.0,39897.0,5400.0,5.9650711942293455,3834.0,189,25.0,6.0,8.0,146.0,80,12,66,1,0,300,18,384,7,0,10,98,110,18,238,1,0,905,41,1184,14,0,15,140,976,2666,0.36609152288072017,31.0,154.0,185.0,152.0,0.02944977741447303,0.01078131386216267,0.002043589205430424,0.0016790570768941862
357,2141,SEVIER,TENNESSEE,94537.0,42.4,42586.0,22773.0,14285.0,15.110485841522367,3103.0,442,64.0,23.0,79.0,237.0,184,5,63,3,0,525,63,651,13,0,8,208,243,15,610,3,0,1987,289,2886,35,0,28,309,1723,6405,0.2690085870413739,87.0,316.0,403.0,260.0,0.06775125083300718,0.01822566825687297,0.004262881199953457,0.0027502459354538434
358,495,OGLETHORPE,GEORGIA,14743.0,42.3,44403.0,20987.0,2612.0,17.716882588347012,375.0,79,22.0,3.0,6.0,15.0,11,0,3,0,0,67,4,74,1,0,0,12,39,0,61,0,0,214,18,293,4,0,3,46,172,678,0.2536873156342183,25.0,21.0,46.0,18.0,0.04598792647358068,0.011666553618666486,0.0031201248049922,0.0012209184019534695
359,2899,CHARLES CITY,VIRGINIA,7086.0,49.2,54167.0,30477.0,1032.0,14.563928873835733,261.0,510,6.0,1.0,0.0,9.0,3,1,5,0,0,2,2,9,0,0,0,3,3,1,14,0,0,27,4,45,1,0,0,4,25,99,0.2525252525252525,7.0,9.0,16.0,10.0,0.01397121083827265,0.003528083545018346,0.0022579734688117415,0.0014112334180073384
360,1412,LAC QUI PARLE,MINNESOTA,6916.0,50.0,49210.0,30816.0,574.0,8.299595141700404,124.0,219,4.0,0.0,1.0,10.0,0,0,0,0,0,9,0,9,0,0,0,0,0,1,15,0,0,31,0,46,1,0,0,1,18,95,0.18947368421052632,4.0,11.0,15.0,10.0,0.013736263736263736,0.0026026604973973396,0.0021688837478311164,0.0014459224985540775
361,585,NEZ PERCE,IDAHO,39995.0,41.2,49541.0,25179.0,5266.0,13.166645830728841,1156.0,95,38.0,2.0,7.0,83.0,31,0,80,0,0,145,13,238,7,0,2,40,40,2,413,0,0,979,91,1483,16,0,4,60,556,3088,0.1800518134715026,40.0,90.0,130.0,85.0,0.0772096512064008,0.013901737717214651,0.0032504063007875983,0.002125265658207276
362,254,CLEAR CREEK,COLORADO,9238.0,47.6,68250.0,42355.0,677.0,7.328426066248107,238.0,39,21.0,1.0,24.0,38.0,25,17,3,1,0,11,2,16,4,0,1,31,39,19,23,1,0,108,12,143,11,0,1,52,111,409,0.2713936430317848,22.0,62.0,84.0,39.0,0.04427365230569387,0.01201558778956484,0.009092877246157177,0.0042216930071444034
363,2522,RUSSELL,VIRGINIA,27973.0,44.1,38370.0,21171.0,4710.0,16.837664891145028,748.0,517,10.0,3.0,7.0,47.0,31,1,13,0,0,117,3,133,24,0,2,57,38,8,88,1,0,259,14,361,15,0,4,58,381,846,0.45035460992907794,13.0,54.0,67.0,50.0,0.030243449040145854,0.013620276695384835,0.0023951667679548137,0.001787437886533443
364,2626,COLLIN,TEXAS,886633.0,36.2,86188.0,39933.0,62651.0,7.066170557603879,21376.0,454,382.0,131.0,311.0,1049.0,327,6,200,12,0,1681,132,2013,92,0,85,516,591,46,1967,14,0,10390,735,13092,216,0,232,1053,5064,28336,0.17871259175607002,513.0,1360.0,1873.0,1180.0,0.031959108221778346,0.005711495060526734,0.002112486225980761,0.0013308776009916166
365,2106,HUMPHREYS,TENNESSEE,18216.0,41.7,40995.0,23221.0,3308.0,18.15985946420729,609.0,436,10.0,2.0,9.0,45.0,35,1,18,0,0,70,6,94,3,0,1,39,42,1,110,0,0,230,14,354,12,0,2,56,267,821,0.32521315468940315,12.0,54.0,66.0,47.0,0.045070267896354856,0.014657444005270092,0.0036231884057971015,0.002580149319279754
366,155,WRANGELL CITY AND BOROUGH,ALASKA,2401.0,48.8,52986.0,29782.0,237.0,9.870887130362348,85.0,12,7.0,0.0,0.0,6.0,0,0,1,0,0,3,2,6,0,0,0,0,0,0,1,0,0,17,3,21,0,0,0,0,12,42,0.2857142857142857,7.0,6.0,13.0,6.0,0.01749271137026239,0.0049979175343606835,0.005414410662224073,0.0024989587671803417
367,786,GREENE,INDIANA,32633.0,42.6,45153.0,23189.0,4810.0,14.739680691324732,933.0,116,14.0,2.0,17.0,30.0,1,0,2,0,0,40,4,46,0,0,1,2,6,2,68,0,0,335,36,439,5,0,1,12,96,904,0.10619469026548672,16.0,47.0,63.0,32.0,0.027702019428186193,0.002941807372904728,0.001930561088468728,0.0009806024576349095
368,2678,HALE,TEXAS,35007.0,32.7,44995.0,18888.0,6740.0,19.25329219870312,1009.0,464,7.0,30.0,0.0,81.0,29,3,13,0,0,93,13,119,0,0,3,32,65,4,190,0,0,684,44,918,9,0,6,80,305,2000,0.1525,37.0,81.0,118.0,111.0,0.0571314308566858,0.008712543205644586,0.0033707544205444626,0.003170794412546062
369,3014,LOGAN,WEST VIRGINIA,35166.0,42.9,37262.0,20843.0,6986.0,19.86577944605585,1582.0,535,9.0,2.0,3.0,56.0,75,1,22,0,0,56,10,88,5,0,4,84,143,5,88,2,0,219,28,335,14,0,11,170,345,1015,0.3399014778325123,11.0,59.0,70.0,58.0,0.028863106409600183,0.00981061252346016,0.001990559062731047,0.0016493203662628676
370,2954,ASOTIN,WASHINGTON,22113.0,44.6,45550.0,25760.0,3154.0,14.26310315199204,866.0,523,5.0,1.0,13.0,29.0,20,2,25,1,0,154,0,179,2,0,2,25,28,2,110,1,0,607,34,751,10,0,2,41,410,1586,0.25851197982345525,6.0,42.0,48.0,30.0,0.07172251616696061,0.018541129652240765,0.002170668837335504,0.00135666802333469
371,538,WEBSTER,GEORGIA,2672.0,39.8,37072.0,20834.0,596.0,22.305389221556887,61.0,88,0.0,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4,0,7,0,0,0,1,0,16,0.0,1.0,4.0,5.0,5.0,0.005988023952095809,0.0,0.0018712574850299401,0.0018712574850299401
372,1958,BRUNSWICK,NORTH CAROLINA,119167.0,50.9,49356.0,28694.0,17992.0,15.098139585623537,5000.0,325,67.0,36.0,47.0,265.0,57,4,94,0,0,329,18,441,0,8,8,73,80,14,418,0,0,1023,61,1502,0,10,15,105,1032,3228,0.31970260223048325,103.0,312.0,415.0,301.0,0.02708803611738149,0.008660115636040178,0.0034825077412370875,0.0025258670605117187
373,746,TAZEWELL,ILLINOIS,135400.0,40.6,60178.0,30700.0,10485.0,7.743722304283604,3480.0,110,44.0,13.0,17.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,278,20,450,2,0,1595,38,2083,56,0,27,363,0,4912,0.0,57.0,223.0,280.0,219.0,0.036277695716395865,0.0,0.00206794682422452,0.0016174298375184637
374,2244,NOWATA,OKLAHOMA,10510.0,42.0,40302.0,21085.0,1941.0,18.468125594671733,373.0,383,4.0,1.0,9.0,18.0,10,0,3,0,0,4,2,9,2,0,0,12,16,3,57,0,0,79,10,146,3,0,0,19,42,333,0.12612612612612611,5.0,27.0,32.0,19.0,0.031684110371075165,0.003996194100856327,0.003044719314938154,0.001807802093244529
