PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
NJ,12100,"Atlantic City-Hammonton, NJ",33-1012,First-Line Supervisors of Police and Detectives,detailed,100,4.8,0.815,1.14,57.67,"119,960",1.6,43.82,50.12,57.67,68.45,76.04,"91,140","104,260","119,960","142,390","158,170",,
NJ,12100,"Atlantic City-Hammonton, NJ",33-3021,Detectives and Criminal Investigators,detailed,120,0.2,0.965,1.29,41.54,"86,390",2.3,21.96,26.35,41.17,54.87,65.08,"45,690","54,810","85,630","114,130","135,370",,
NJ,12100,"Atlantic City-Hammonton, NJ",33-3051,Police and Sheriff's Patrol Officers,detailed,880,7.4,7.003,1.49,39.24,"81,620",2.0,20.37,29.63,42.72,48.01,52.92,"42,360","61,630","88,860","99,860","110,080",,
NJ,12100,"Atlantic City-Hammonton, NJ",33-9021,Private Detectives and Investigators,detailed,**,**,**,**,21.34,"44,380",3.2,16.70,18.63,21.30,23.58,24.98,"34,740","38,740","44,310","49,040","51,950",,
NJ,15804,"Camden, NJ Metropolitan Division",33-1012,First-Line Supervisors of Police and Detectives,detailed,270,11.6,0.515,0.72,53.47,"111,210",1.8,36.12,45.94,54.67,61.47,72.64,"75,140","95,560","113,720","127,850","151,090",,
NJ,15804,"Camden, NJ Metropolitan Division",33-3012,Correctional Officers and Jailers,detailed,"1,720",0.0,3.315,1.08,33.23,"69,120",1.9,21.65,26.82,34.39,40.69,42.44,"45,040","55,790","71,540","84,640","88,280",,
NJ,15804,"Camden, NJ Metropolitan Division",33-3021,Detectives and Criminal Investigators,detailed,370,2.1,0.722,0.97,44.83,"93,250",2.4,27.58,35.20,44.65,54.87,63.08,"57,360","73,210","92,880","114,130","131,200",,
NJ,15804,"Camden, NJ Metropolitan Division",33-3051,Police and Sheriff's Patrol Officers,detailed,"2,470",6.6,4.776,1.02,34.73,"72,250",3.0,19.35,23.68,35.73,44.95,50.05,"40,250","49,250","74,310","93,500","104,110",,
NJ,15804,"Camden, NJ Metropolitan Division",33-9021,Private Detectives and Investigators,detailed,40,32.2,0.080,0.40,29.55,"61,470",5.5,14.80,23.85,30.24,36.88,40.59,"30,790","49,610","62,900","76,700","84,420",,
NJ,35084,"Newark, NJ-PA Metropolitan Division",33-1012,First-Line Supervisors of Police and Detectives,detailed,950,5.0,0.823,1.15,59.96,"124,710",1.1,47.15,53.82,60.41,69.98,76.83,"98,080","111,950","125,660","145,550","159,810",,
NJ,35084,"Newark, NJ-PA Metropolitan Division",33-3012,Correctional Officers and Jailers,detailed,"2,290",13.1,1.981,0.64,32.79,"68,210",2.3,19.61,23.63,34.40,40.70,44.99,"40,780","49,140","71,550","84,650","93,570",,
NJ,35084,"Newark, NJ-PA Metropolitan Division",33-3021,Detectives and Criminal Investigators,detailed,980,6.5,0.847,1.13,50.66,"105,380",4.4,30.10,41.94,51.18,62.37,68.81,"62,620","87,240","106,460","129,720","143,120",,
NJ,35084,"Newark, NJ-PA Metropolitan Division",33-3051,Police and Sheriff's Patrol Officers,detailed,"5,110",3.8,4.411,0.94,42.38,"88,160",1.3,23.14,34.02,44.57,51.48,59.41,"48,130","70,770","92,700","107,080","123,580",,
NJ,35084,"Newark, NJ-PA Metropolitan Division",33-3052,Transit and Railroad Police,detailed,280,18.9,0.245,7.13,42.55,"88,510",4.5,32.16,37.75,43.52,48.14,53.83,"66,900","78,520","90,530","100,130","111,960",,
NJ,35084,"Newark, NJ-PA Metropolitan Division",33-9021,Private Detectives and Investigators,detailed,60,30.8,0.052,0.26,34.32,"71,380",11.4,15.43,21.29,32.16,38.56,53.63,"32,090","44,280","66,900","80,210","111,560",,
NJ,36140,"Ocean City, NJ",33-3021,Detectives and Criminal Investigators,detailed,60,5.6,1.477,1.98,42.38,"88,150",2.8,26.07,31.75,44.59,52.16,60.17,"54,230","66,040","92,750","108,500","125,150",,
NJ,36140,"Ocean City, NJ",33-3051,Police and Sheriff's Patrol Officers,detailed,340,16.2,8.859,1.89,33.86,"70,420",4.6,13.08,20.69,34.25,46.84,55.21,"27,200","43,040","71,240","97,420","114,840",,
NJ,45940,"Trenton, NJ",33-1012,First-Line Supervisors of Police and Detectives,detailed,100,8.2,0.455,0.64,62.19,"129,350",3.5,45.29,54.48,63.88,73.76,77.79,"94,200","113,320","132,860","153,410","161,800",,
NJ,45940,"Trenton, NJ",33-3012,Correctional Officers and Jailers,detailed,"1,130",0.1,4.994,1.62,34.68,"72,140",3.8,19.61,30.34,37.09,40.70,43.98,"40,790","63,110","77,150","84,650","91,490",,
NJ,45940,"Trenton, NJ",33-3021,Detectives and Criminal Investigators,detailed,300,0.1,1.341,1.79,43.94,"91,400",2.4,27.99,35.83,42.78,50.66,62.17,"58,220","74,540","88,980","105,380","129,320",,
NJ,45940,"Trenton, NJ",33-3051,Police and Sheriff's Patrol Officers,detailed,"1,000",9.2,4.419,0.94,42.84,"89,100",3.2,28.44,34.70,40.84,53.49,60.48,"59,160","72,170","84,940","111,260","125,800",,
NJ,45940,"Trenton, NJ",33-9021,Private Detectives and Investigators,detailed,**,**,**,**,27.03,"56,230",8.7,13.88,16.75,22.81,28.66,39.28,"28,870","34,840","47,440","59,610","81,690",,
NJ,47220,"Vineland-Bridgeton, NJ",33-3012,Correctional Officers and Jailers,detailed,"1,980",0.0,33.096,10.77,34.46,"71,670",3.2,21.80,30.34,37.09,40.69,40.70,"45,350","63,120","77,160","84,640","84,650",,
NJ,47220,"Vineland-Bridgeton, NJ",33-3021,Detectives and Criminal Investigators,detailed,70,0.0,1.133,1.52,42.13,"87,630",2.4,33.49,36.45,42.03,48.42,50.67,"69,660","75,810","87,420","100,710","105,390",,
NJ,47220,"Vineland-Bridgeton, NJ",33-3051,Police and Sheriff's Patrol Officers,detailed,300,5.0,4.960,1.06,35.45,"73,730",3.0,21.07,30.74,36.83,42.65,48.18,"43,830","63,940","76,600","88,710","100,210",,
NM,10740,"Albuquerque, NM",33-1012,First-Line Supervisors of Police and Detectives,detailed,240,1.3,0.630,0.88,40.05,"83,310",3.2,26.69,32.11,36.55,45.52,61.98,"55,520","66,780","76,030","94,680","128,910",,
NM,10740,"Albuquerque, NM",33-3012,Correctional Officers and Jailers,detailed,"1,340",6.8,3.500,1.14,16.55,"34,430",2.3,13.22,13.94,16.06,18.60,21.65,"27,500","29,000","33,410","38,690","45,040",,
NM,10740,"Albuquerque, NM",33-3021,Detectives and Criminal Investigators,detailed,240,0.0,0.641,0.86,39.60,"82,370",2.6,19.59,21.88,42.12,55.83,62.60,"40,750","45,520","87,600","116,130","130,210",,
NM,10740,"Albuquerque, NM",33-3051,Police and Sheriff's Patrol Officers,detailed,"1,870",1.5,4.903,1.05,26.03,"54,140",3.0,19.89,23.76,26.81,29.19,30.75,"41,380","49,420","55,770","60,720","63,960",,
NM,10740,"Albuquerque, NM",33-9021,Private Detectives and Investigators,detailed,110,6.6,0.279,1.37,21.21,"44,120",4.3,13.82,15.60,18.56,26.32,32.26,"28,740","32,460","38,600","54,740","67,090",,
NM,22140,"Farmington, NM",33-1012,First-Line Supervisors of Police and Detectives,detailed,30,0.0,0.623,0.87,40.06,"83,320",1.9,32.49,34.30,38.40,44.30,50.84,"67,580","71,330","79,880","92,140","105,750",,
NM,22140,"Farmington, NM",33-3051,Police and Sheriff's Patrol Officers,detailed,240,0.0,4.936,1.05,26.28,"54,660",2.0,20.97,23.02,26.23,29.26,31.93,"43,620","47,890","54,570","60,860","66,420",,
NM,29740,"Las Cruces, NM",33-1012,First-Line Supervisors of Police and Detectives,detailed,80,4.6,1.151,1.61,39.71,"82,600",2.8,26.44,31.38,36.63,45.15,62.69,"55,000","65,260","76,180","93,920","130,390",,
NM,29740,"Las Cruces, NM",33-3021,Detectives and Criminal Investigators,detailed,620,0.4,8.790,11.76,37.87,"78,770",4.4,29.44,37.55,38.69,38.70,43.24,"61,240","78,110","80,480","80,490","89,940",,
NM,29740,"Las Cruces, NM",33-3051,Police and Sheriff's Patrol Officers,detailed,430,4.1,6.054,1.29,23.59,"49,060",2.9,16.67,19.01,23.10,27.70,31.04,"34,680","39,550","48,050","57,610","64,570",,
NM,29740,"Las Cruces, NM",33-9021,Private Detectives and Investigators,detailed,**,**,**,**,24.95,"51,890",3.6,19.45,20.70,24.51,28.62,33.12,"40,460","43,050","50,980","59,530","68,890",,
NM,42140,"Santa Fe, NM",33-1012,First-Line Supervisors of Police and Detectives,detailed,70,2.8,1.115,1.56,40.40,"84,020",3.4,30.21,33.30,41.96,46.93,49.83,"62,830","69,260","87,290","97,620","103,640",,
NM,42140,"Santa Fe, NM",33-3012,Correctional Officers and Jailers,detailed,410,5.3,6.703,2.18,17.46,"36,320",3.5,15.30,15.60,17.07,19.14,20.72,"31,820","32,440","35,500","39,810","43,090",,
NM,42140,"Santa Fe, NM",33-3021,Detectives and Criminal Investigators,detailed,50,2.8,0.872,1.17,28.09,"58,420",8.2,20.04,21.64,24.72,30.06,46.95,"41,690","45,000","51,420","62,530","97,660",,
NM,42140,"Santa Fe, NM",33-3051,Police and Sheriff's Patrol Officers,detailed,340,8.0,5.586,1.19,23.86,"49,630",2.3,16.32,20.90,23.95,27.18,29.88,"33,940","43,470","49,820","56,540","62,160",,
NV,16180,"Carson City, NV",33-1012,First-Line Supervisors of Police and Detectives,detailed,50,0.0,1.883,2.64,40.56,"84,360",2.5,28.43,33.70,40.58,46.79,53.85,"59,130","70,090","84,400","97,330","112,000",,
NV,16180,"Carson City, NV",33-3012,Correctional Officers and Jailers,detailed,360,0.0,12.817,4.17,22.79,"47,390",3.0,16.88,19.52,22.66,26.48,29.27,"35,100","40,600","47,140","55,080","60,890",,
NV,29820,"Las Vegas-Henderson-Paradise, NV",33-1012,First-Line Supervisors of Police and Detectives,detailed,530,0.4,0.567,0.79,54.67,"113,710",2.8,38.45,49.22,56.36,62.83,72.08,"79,980","102,380","117,230","130,680","149,930",,
NV,29820,"Las Vegas-Henderson-Paradise, NV",33-3012,Correctional Officers and Jailers,detailed,"1,740",0.0,1.861,0.61,30.92,"64,310",2.2,19.05,21.78,29.32,40.86,46.85,"39,620","45,290","60,980","84,980","97,450",,
NV,29820,"Las Vegas-Henderson-Paradise, NV",33-3021,Detectives and Criminal Investigators,detailed,350,0.0,0.376,0.50,40.41,"84,060",1.8,24.78,30.46,38.98,50.83,61.00,"51,540","63,360","81,080","105,730","126,890",,
NV,29820,"Las Vegas-Henderson-Paradise, NV",33-3051,Police and Sheriff's Patrol Officers,detailed,"3,050",0.3,3.258,0.70,37.67,"78,360",2.8,26.31,32.40,38.72,44.79,48.38,"54,730","67,390","80,540","93,160","100,640",,
NV,29820,"Las Vegas-Henderson-Paradise, NV",33-9021,Private Detectives and Investigators,detailed,240,25.2,0.254,1.25,24.96,"51,920",4.7,13.81,20.07,23.24,30.89,37.36,"28,720","41,750","48,340","64,250","77,720",,
NV,39900,"Reno, NV",33-1012,First-Line Supervisors of Police and Detectives,detailed,160,25.3,0.765,1.07,46.75,"97,230",2.5,33.19,39.12,45.50,54.13,65.19,"69,030","81,370","94,640","112,590","135,600",,
NV,39900,"Reno, NV",33-3021,Detectives and Criminal Investigators,detailed,140,26.3,0.651,0.87,40.89,"85,050",5.9,27.03,30.48,38.28,48.88,60.90,"56,230","63,400","79,620","101,680","126,670",,
NV,39900,"Reno, NV",33-3051,Police and Sheriff's Patrol Officers,detailed,780,25.8,3.654,0.78,30.22,"62,850",4.4,22.03,25.93,30.34,35.47,38.24,"45,820","53,930","63,110","73,790","79,540",,
NY,10580,"Albany-Schenectady-Troy, NY",33-1012,First-Line Supervisors of Police and Detectives,detailed,550,6.5,1.247,1.75,50.26,"104,550",3.5,33.29,40.19,52.71,59.68,66.05,"69,240","83,600","109,640","124,140","137,390",,
NY,10580,"Albany-Schenectady-Troy, NY",33-3012,Correctional Officers and Jailers,detailed,"1,110",10.5,2.498,0.81,24.95,"51,890",2.6,19.54,21.56,25.16,28.62,30.69,"40,630","44,850","52,330","59,520","63,830",,
NY,10580,"Albany-Schenectady-Troy, NY",33-3021,Detectives and Criminal Investigators,detailed,740,0.8,1.665,2.23,40.61,"84,470",2.0,26.85,32.69,40.51,48.09,57.58,"55,860","67,990","84,250","100,040","119,770",,
NY,10580,"Albany-Schenectady-Troy, NY",33-3051,Police and Sheriff's Patrol Officers,detailed,"1,510",4.3,3.416,0.73,33.22,"69,100",1.7,20.02,25.87,33.12,42.07,46.88,"41,640","53,810","68,880","87,510","97,500",,
NY,10580,"Albany-Schenectady-Troy, NY",33-9021,Private Detectives and Investigators,detailed,**,**,**,**,23.97,"49,850",6.6,13.86,17.16,21.45,32.43,37.52,"28,820","35,690","44,610","67,460","78,030",,
NY,13780,"Binghamton, NY",33-1012,First-Line Supervisors of Police and Detectives,detailed,80,2.4,0.833,1.17,41.08,"85,450",2.0,31.19,33.99,38.50,48.06,57.53,"64,880","70,690","80,070","99,970","119,670",,
NY,13780,"Binghamton, NY",33-3021,Detectives and Criminal Investigators,detailed,100,0.1,1.003,1.34,35.62,"74,090",2.4,20.65,25.34,37.10,45.05,49.30,"42,950","52,720","77,170","93,710","102,550",,
NY,13780,"Binghamton, NY",33-3051,Police and Sheriff's Patrol Officers,detailed,330,2.8,3.263,0.70,31.41,"65,330",1.9,20.46,25.81,32.66,36.90,40.85,"42,550","53,690","67,930","76,760","84,960",,
NY,13780,"Binghamton, NY",33-9021,Private Detectives and Investigators,detailed,160,4.0,1.524,7.51,24.24,"50,410",18.9,12.96,14.58,26.94,29.95,31.77,"26,950","30,330","56,030","62,290","66,080",,
NY,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",33-1012,First-Line Supervisors of Police and Detectives,detailed,540,3.7,0.993,1.39,42.38,"88,150",2.2,31.57,34.90,40.23,47.92,59.52,"65,670","72,590","83,670","99,680","123,810",,
NY,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",33-3012,Correctional Officers and Jailers,detailed,"1,840",2.9,3.350,1.09,29.96,"62,310",3.6,20.99,26.38,31.12,35.16,37.61,"43,660","54,860","64,740","73,130","78,230",,
NY,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",33-3021,Detectives and Criminal Investigators,detailed,740,1.1,1.341,1.79,40.40,"84,030",3.4,24.06,32.85,38.53,47.96,60.73,"50,040","68,320","80,140","99,750","126,320",,
NY,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",33-3051,Police and Sheriff's Patrol Officers,detailed,"2,210",2.5,4.022,0.86,31.15,"64,790",1.9,19.88,26.42,31.73,36.80,40.66,"41,340","54,940","66,000","76,550","84,560",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",33-1012,First-Line Supervisors of Police and Detectives,detailed,140,3.4,1.036,1.45,48.27,"100,410",2.4,36.20,41.96,47.91,56.04,61.95,"75,300","87,270","99,660","116,550","128,860",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",33-3012,Correctional Officers and Jailers,detailed,"2,070",0.0,14.890,4.84,29.14,"60,600",2.8,22.01,25.41,29.03,33.65,37.06,"45,770","52,860","60,380","70,000","77,080",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",33-3021,Detectives and Criminal Investigators,detailed,160,3.0,1.116,1.49,44.13,"91,780",2.2,32.10,39.45,44.86,49.83,58.43,"66,760","82,060","93,300","103,650","121,540",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",33-3051,Police and Sheriff's Patrol Officers,detailed,680,5.1,4.873,1.04,34.79,"72,360",2.3,20.24,28.20,35.75,43.30,47.82,"42,100","58,650","74,360","90,060","99,470",,
NY,21300,"Elmira, NY",33-3012,Correctional Officers and Jailers,detailed,860,2.6,23.869,7.76,30.15,"62,720",3.5,22.46,26.21,30.73,35.01,37.57,"46,710","54,510","63,920","72,820","78,150",,
NY,21300,"Elmira, NY",33-3051,Police and Sheriff's Patrol Officers,detailed,90,23.7,2.366,0.51,33.32,"69,300",7.9,21.66,26.26,31.67,42.17,47.14,"45,060","54,620","65,870","87,720","98,050",,
NY,24020,"Glens Falls, NY",33-1012,First-Line Supervisors of Police and Detectives,detailed,40,3.1,0.771,1.08,35.68,"74,220",1.9,26.40,30.25,34.39,38.56,52.69,"54,900","62,920","71,530","80,200","109,600",,
NY,24020,"Glens Falls, NY",33-3012,Correctional Officers and Jailers,detailed,880,0.0,17.114,5.57,28.88,"60,070",3.0,20.27,23.98,29.64,34.55,37.37,"42,150","49,880","61,640","71,860","77,730",,
NY,24020,"Glens Falls, NY",33-3021,Detectives and Criminal Investigators,detailed,60,0.0,1.099,1.47,28.39,"59,060",3.1,22.19,26.19,28.49,30.79,34.09,"46,150","54,480","59,260","64,040","70,910",,
NY,24020,"Glens Falls, NY",33-3051,Police and Sheriff's Patrol Officers,detailed,190,7.5,3.646,0.78,25.15,"52,320",1.7,14.36,16.68,24.31,32.49,38.57,"29,880","34,700","50,560","67,590","80,220",,
NY,27060,"Ithaca, NY",33-1012,First-Line Supervisors of Police and Detectives,detailed,60,0.0,1.145,1.60,45.71,"95,080",2.0,33.98,38.44,44.64,50.49,60.09,"70,690","79,960","92,850","105,020","124,980",,
NY,27060,"Ithaca, NY",33-3051,Police and Sheriff's Patrol Officers,detailed,**,**,**,**,31.37,"65,250",1.8,22.37,27.38,32.20,36.34,38.83,"46,530","56,940","66,980","75,590","80,760",,
NY,28740,"Kingston, NY",33-1012,First-Line Supervisors of Police and Detectives,detailed,80,2.8,1.387,1.94,42.73,"88,870",2.8,32.35,35.29,40.39,50.74,58.20,"67,280","73,390","84,020","105,540","121,050",,
NY,28740,"Kingston, NY",33-3021,Detectives and Criminal Investigators,detailed,60,1.1,0.995,1.33,36.11,"75,110",2.4,25.83,30.14,35.95,42.57,48.50,"53,720","62,700","74,780","88,550","100,880",,
NY,28740,"Kingston, NY",33-3051,Police and Sheriff's Patrol Officers,detailed,370,3.1,6.255,1.34,28.35,"58,980",2.9,19.85,22.53,27.60,33.08,40.20,"41,280","46,860","57,400","68,800","83,610",,
NY,35004,"Nassau County-Suffolk County, NY Metropolitan Division",33-1012,First-Line Supervisors of Police and Detectives,detailed,"1,150",3.4,0.895,1.25,70.43,"146,500",2.1,53.09,64.93,71.78,78.33,88.86,"110,420","135,060","149,290","162,920","184,820",,
NY,35004,"Nassau County-Suffolk County, NY Metropolitan Division",33-3012,Correctional Officers and Jailers,detailed,"1,460",0.3,1.135,0.37,38.68,"80,460",3.4,23.63,34.44,41.75,46.11,48.72,"49,150","71,640","86,840","95,900","101,340",,
NY,35004,"Nassau County-Suffolk County, NY Metropolitan Division",33-3021,Detectives and Criminal Investigators,detailed,"1,190",2.3,0.928,1.24,59.13,"122,980",4.1,37.34,52.62,61.73,70.98,77.31,"77,660","109,460","128,400","147,630","160,800",,
NY,35004,"Nassau County-Suffolk County, NY Metropolitan Division",33-3051,Police and Sheriff's Patrol Officers,detailed,"4,970",2.8,3.860,0.82,48.30,"100,470",2.7,23.17,41.24,53.74,59.32,62.69,"48,200","85,770","111,770","123,390","130,390",,
NY,35004,"Nassau County-Suffolk County, NY Metropolitan Division",33-9021,Private Detectives and Investigators,detailed,150,22.8,0.119,0.59,23.67,"49,230",10.5,10.73,13.44,20.59,33.66,39.59,"22,320","27,960","42,820","70,010","82,350",,
NY,35614,"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",33-1012,First-Line Supervisors of Police and Detectives,detailed,"9,510",0.7,1.443,2.02,53.48,"111,240",1.9,39.93,44.38,51.86,61.89,74.53,"83,050","92,300","107,870","128,720","155,030",,
NY,35614,"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",33-3012,Correctional Officers and Jailers,detailed,"14,350",1.6,2.179,0.71,32.68,"67,970",2.3,21.66,26.33,33.75,37.86,40.75,"45,040","54,760","70,200","78,750","84,760",,
NY,35614,"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",33-3021,Detectives and Criminal Investigators,detailed,"5,330",1.3,0.809,1.08,41.17,"85,640",7.5,20.73,25.88,37.43,57.63,68.80,"43,120","53,830","77,860","119,880","143,110",,
NY,35614,"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",33-3031,Fish and Game Wardens,detailed,40,6.9,0.006,0.14,34.69,"72,150",4.6,25.96,28.19,33.28,42.57,45.39,"53,990","58,630","69,230","88,550","94,400",,
NY,35614,"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",33-3051,Police and Sheriff's Patrol Officers,detailed,"39,680",0.8,6.024,1.29,35.66,"74,170",2.6,19.88,24.89,35.46,43.98,54.06,"41,350","51,760","73,750","91,470","112,450",,
NY,35614,"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",33-3052,Transit and Railroad Police,detailed,"1,490",2.6,0.226,6.58,36.78,"76,500",3.5,27.58,31.38,36.45,43.29,47.36,"57,360","65,260","75,810","90,050","98,510",,
NY,35614,"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",33-9021,Private Detectives and Investigators,detailed,"1,640",44.6,0.249,1.22,32.34,"67,260",5.7,20.74,25.47,29.50,36.54,46.54,"43,140","52,980","61,360","76,000","96,810",,
NY,40380,"Rochester, NY",33-1012,First-Line Supervisors of Police and Detectives,detailed,470,4.4,0.908,1.27,42.57,"88,550",2.0,30.27,34.94,41.39,50.10,59.00,"62,970","72,680","86,100","104,200","122,720",,
NY,40380,"Rochester, NY",33-3012,Correctional Officers and Jailers,detailed,"1,960",3.7,3.824,1.24,29.67,"61,720",2.3,21.20,25.05,30.69,35.08,37.66,"44,090","52,110","63,840","72,970","78,320",,
NY,40380,"Rochester, NY",33-3021,Detectives and Criminal Investigators,detailed,330,2.3,0.646,0.86,37.67,"78,340",3.4,25.27,32.04,37.49,42.99,53.25,"52,560","66,650","77,970","89,420","110,760",,
NY,40380,"Rochester, NY",33-3051,Police and Sheriff's Patrol Officers,detailed,"1,710",4.4,3.348,0.71,32.46,"67,520",2.1,21.11,26.56,33.88,38.40,42.90,"43,910","55,250","70,470","79,870","89,230",,
NY,40380,"Rochester, NY",33-9021,Private Detectives and Investigators,detailed,60,47.6,0.109,0.54,17.46,"36,310",11.1,10.59,11.81,15.77,19.19,29.64,"22,020","24,570","32,800","39,910","61,640",,
NY,45060,"Syracuse, NY",33-1012,First-Line Supervisors of Police and Detectives,detailed,260,8.3,0.875,1.23,38.60,"80,280",3.2,26.71,29.95,35.51,45.51,58.64,"55,560","62,290","73,860","94,660","121,960",,
NY,45060,"Syracuse, NY",33-3012,Correctional Officers and Jailers,detailed,610,31.4,2.033,0.66,23.52,"48,920",3.5,18.28,20.71,23.55,27.18,29.62,"38,020","43,080","48,990","56,530","61,600",,
