Unnamed: 0,County,State,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployed Citizens
341,Gulf County, Florida,15851.0,44.5,40822.0,20050.0,2068.0,13.04649548924358,570.0
2725,La Salle County, Texas,7319.0,33.1,40094.0,23939.0,843.0,11.517966935373686,217.0
309,Hartford County, Connecticut,895699.0,40.2,68027.0,36570.0,100830.0,11.257129906363632,39733.0
2344,Luzerne County, Pennsylvania,318917.0,43.0,46577.0,25899.0,48174.0,15.105497668672411,12034.0
2080,Holmes County, Ohio,43702.0,30.6,53619.0,19517.0,5504.0,12.59438927280216,688.0
2542,Chesapeake city, Virginia,233194.0,36.7,69978.0,30764.0,21418.0,9.18462739178538,7245.0
2366,Warren County, Pennsylvania,40649.0,46.4,44977.0,25414.0,5042.0,12.403749169721275,1124.0
211,Mono County, California,14051.0,38.9,58937.0,31059.0,1222.0,8.696889901074657,665.0
2373,Kent County, Rhode Island,164886.0,43.7,65592.0,35323.0,13400.0,8.126827019880402,6843.0
1086,Elliott County, Kentucky,7661.0,42.1,27969.0,14218.0,2210.0,28.84740895444459,150.0
533,Walton County, Georgia,87436.0,38.9,54459.0,24141.0,11365.0,12.998078594629213,3253.0
3179,Jayuya Municipio, Puerto Rico,15605.0,35.8,15893.0,7258.0,9196.0,58.92983018263377,1220.0
876,Davis County, Iowa,8768.0,37.6,49696.0,24405.0,1617.0,18.442062043795627,163.0
918,Monroe County, Iowa,7964.0,43.2,47515.0,25233.0,1032.0,12.958312405826216,229.0
2716,Kerr County, Texas,50505.0,48.0,44261.0,26210.0,8158.0,16.152856152856153,1864.0
1321,Gratiot County, Michigan,41676.0,39.2,42145.0,20358.0,6807.0,16.333141376331707,1371.0
718,Rowan County, Kentucky,24302.0,31.0,36216.0,18743.0,5510.0,22.673031026252985,672.0
789,Harrison County, Indiana,39370.0,42.5,52926.0,25319.0,5139.0,13.053086106172213,1303.0
3198,Pe?uelas Municipio, Puerto Rico,22231.0,35.7,16764.0,7581.0,12748.0,57.343349376996095,1733.0
1648,Logan County, North Dakota,1939.0,52.6,55068.0,33272.0,130.0,6.7044868488911815,18.0
1884,Torrance County, New Mexico,15599.0,43.7,32067.0,18967.0,4604.0,29.51471248156933,579.0
2681,Hansford County, Texas,5552.0,35.7,41335.0,23605.0,1096.0,19.740634005763688,66.0
1047,Trego County, Kansas,2927.0,50.4,54630.0,29651.0,123.0,4.2022548684660075,24.0
1538,Washington County, Mississippi,48824.0,36.4,28452.0,17800.0,16831.0,34.472800262166146,4206.0
431,Dodge County, Georgia,20995.0,40.4,35544.0,18481.0,4219.0,20.095260776375326,918.0
498,Pickens County, Georgia,29992.0,44.8,56769.0,28637.0,3058.0,10.196052280608162,985.0
370,Pasco County, Florida,488310.0,44.6,46010.0,25225.0,65101.0,13.331899817738734,17327.0
1739,Dodge County, Nebraska,36679.0,39.1,49830.0,26141.0,4192.0,11.428883012077756,828.0
2891,Bland County, Virginia,6612.0,44.9,47800.0,22249.0,555.0,8.39382940108893,181.0
2892,Botetourt County, Virginia,33192.0,46.9,61470.0,32518.0,2732.0,8.230899011810076,690.0
473,Laurens County, Georgia,47802.0,38.4,33632.0,19826.0,12972.0,27.136939876992606,1065.0
366,Okeechobee County, Florida,39420.0,40.2,36415.0,17173.0,9105.0,23.097412480974125,1703.0
1797,Thayer County, Nebraska,5163.0,48.3,45590.0,30057.0,603.0,11.679256246368391,37.0
9,Crawford County, Arkansas,61927.0,38.8,41792.0,20889.0,11491.0,18.5557188302356,1940.0
2156,Meigs County, Ohio,23345.0,42.8,39640.0,21317.0,5247.0,22.475904904690513,1116.0
677,Larue County, Kentucky,14127.0,40.8,41050.0,21204.0,2260.0,15.997734834005804,503.0
256,Costilla County, Colorado,3590.0,50.5,26610.0,20238.0,1092.0,30.417827298050145,152.0
2240,Mayes County, Oklahoma,40923.0,39.7,43302.0,21756.0,8454.0,20.65830950810058,1167.0
1493,Jasper County, Mississippi,16538.0,41.6,34993.0,19363.0,3641.0,22.015963236183328,432.0
1263,Dorchester County, Maryland,32451.0,44.2,47907.0,28055.0,5435.0,16.748328248744258,1706.0
842,Vigo County, Indiana,108099.0,36.1,41221.0,22079.0,20053.0,18.550587887029483,4205.0
1881,Sierra County, New Mexico,11442.0,56.0,29679.0,20495.0,2471.0,21.59587484705471,442.0
2132,Pickett County, Tennessee,5096.0,49.8,39014.0,20664.0,827.0,16.228414442700156,132.0
1499,Lamar County, Mississippi,59623.0,34.3,53888.0,28101.0,9535.0,15.99215068010667,2601.0
3060,Dodge County, Wisconsin,88404.0,42.1,54111.0,25617.0,7384.0,8.352563232432919,2226.0
578,Kootenai County, Idaho,147716.0,39.7,50924.0,26514.0,18412.0,12.4644588263966,5076.0
2348,Mifflin County, Pennsylvania,46585.0,43.5,42019.0,21665.0,6676.0,14.33079317376838,1105.0
2740,Madison County, Texas,13843.0,35.5,43209.0,17698.0,1561.0,11.276457415300152,183.0
459,Hart County, Georgia,25518.0,43.1,37983.0,20866.0,5228.0,20.4874990202994,586.0
2391,Colleton County, South Carolina,37884.0,42.2,33918.0,20297.0,7733.0,20.4123112659698,1774.0
209,Merced County, California,265001.0,30.6,44397.0,19130.0,62661.0,23.64557114878812,18143.0
180,Union County, Arkansas,40334.0,39.5,39836.0,22240.0,8220.0,20.379828432587885,1602.0
2706,Jefferson County, Texas,252993.0,36.0,44965.0,24738.0,47369.0,18.723442941109038,8278.0
1822,Carson City, Nevada,54412.0,43.1,47948.0,26553.0,8744.0,16.06998456222892,2498.0
3129,Laramie County, Wyoming,96459.0,36.7,61201.0,30249.0,9812.0,10.172197513969666,2761.0
951,Anderson County, Kansas,7858.0,42.0,42146.0,21851.0,1171.0,14.902010689742935,141.0
2893,Brunswick County, Virginia,16573.0,42.6,38858.0,19461.0,3184.0,19.211971278585647,480.0
3110,Vilas County, Wisconsin,21373.0,52.9,41632.0,27537.0,3098.0,14.494923501614187,747.0
3189,Maricao Municipio, Puerto Rico,6274.0,42.0,11909.0,5663.0,4001.0,63.7711189034109,205.0
1337,Leelanau County, Michigan,21764.0,53.3,59018.0,35954.0,1872.0,8.601360044109539,682.0
1384,Carlton County, Minnesota,35482.0,41.1,55607.0,25714.0,4507.0,12.702215207710953,750.0
631,Henry County, Illinois,49681.0,42.3,54757.0,27777.0,6019.0,12.115295585837645,1289.0
2253,Pontotoc County, Oklahoma,38213.0,35.3,44041.0,22710.0,6661.0,17.43124067725643,1121.0
2978,Pend Oreille County, Washington,13001.0,49.8,46036.0,24163.0,2543.0,19.560033843550496,427.0
658,Massac County, Illinois,14883.0,44.0,42706.0,23673.0,2750.0,18.477457501847745,484.0
2084,Knox County, Ohio,60878.0,39.0,48619.0,23426.0,8958.0,14.714675252143635,1812.0
1928,Rensselaer County, New York,159959.0,39.8,61754.0,31529.0,19064.0,11.918054001337845,5812.0
2997,Cabell County, West Virginia,96623.0,38.3,37760.0,23853.0,20249.0,20.956708030179147,2833.0
1274,Talbot County, Maryland,37668.0,49.4,61395.0,40533.0,4064.0,10.78899861951789,1121.0
2536,Wythe County, Virginia,29171.0,43.9,42888.0,24431.0,4677.0,16.03304651880292,1038.0
2818,Victoria County, Texas,90989.0,35.5,54697.0,27509.0,13166.0,14.469880974623306,2487.0
340,Glades County, Florida,13420.0,45.1,34143.0,17798.0,2500.0,18.628912071535023,554.0
2407,Lee County, South Carolina,18189.0,40.8,31169.0,15545.0,4666.0,25.652867117488594,803.0
577,Jerome County, Idaho,22694.0,32.4,44447.0,18214.0,3786.0,16.682823653829207,524.0
2702,Jack County, Texas,8866.0,40.0,50390.0,24677.0,1312.0,14.798105120685765,156.0
1140,Lafayette Parish, Louisiana,234963.0,34.2,52435.0,30403.0,37976.0,16.162544741086897,6426.0
992,Jackson County, Kansas,13365.0,41.3,54700.0,26027.0,1075.0,8.043396932285821,344.0
3020,Mineral County, West Virginia,27606.0,43.3,36153.0,20093.0,4386.0,15.88785046728972,921.0
285,Moffat County, Colorado,13034.0,37.7,53664.0,26344.0,1419.0,10.88691115543962,302.0
2545,Danville city, Virginia,42360.0,41.5,33721.0,21742.0,9135.0,21.565155807365446,2252.0
997,Kingman County, Kansas,7697.0,45.4,56142.0,28911.0,662.0,8.600753540340392,214.0
2831,Winkler County, Texas,7723.0,32.6,54261.0,23051.0,1319.0,17.078855367085332,142.0
1344,Marquette County, Michigan,67418.0,38.9,46822.0,24275.0,10403.0,15.430597169895279,2279.0
1141,Lafourche Parish, Louisiana,97688.0,36.7,52071.0,25299.0,14646.0,14.992629596265662,3417.0
2992,Barbour County, West Virginia,16892.0,41.1,36733.0,18602.0,3657.0,21.649301444470755,566.0
1170,Vernon Parish, Louisiana,52101.0,30.1,46561.0,22297.0,7286.0,13.984376499491372,1589.0
3049,Barron County, Wisconsin,45548.0,44.1,46863.0,25426.0,5467.0,12.002722402739966,1257.0
1649,McHenry County, North Dakota,5912.0,42.4,60741.0,36072.0,583.0,9.861299052774019,79.0
796,Jay County, Indiana,21196.0,39.4,42322.0,20234.0,3317.0,15.649179090394414,774.0
1333,Kent County, Michigan,629352.0,34.9,54673.0,28070.0,92049.0,14.625996262822714,21145.0
1150,Plaquemines Parish, Louisiana,23584.0,36.3,50251.0,25359.0,3990.0,16.918249660786973,401.0
3146,Aibonito Municipio, Puerto Rico,24438.0,40.3,18145.0,9262.0,11433.0,46.78369752025536,382.0
258,Custer County, Colorado,4375.0,56.8,38605.0,22333.0,772.0,17.645714285714284,161.0
673,Randolph County, Illinois,32934.0,41.4,48343.0,23424.0,3219.0,9.774093641829113,749.0
527,Troup County, Georgia,69314.0,36.2,42545.0,21942.0,14388.0,20.757711284877512,3549.0
2392,Darlington County, South Carolina,67689.0,41.2,34773.0,20144.0,15241.0,22.51621386045,4843.0
1995,Hoke County, North Carolina,51853.0,31.7,42704.0,18715.0,11545.0,22.264864135151292,2338.0
690,McLean County, Kentucky,9492.0,41.4,43005.0,21623.0,1718.0,18.09945217024863,319.0
2260,Stephens County, Oklahoma,44631.0,40.2,43493.0,24555.0,6798.0,15.231565503797807,1358.0
2589,Armstrong County, Texas,1913.0,45.9,65000.0,28542.0,177.0,9.252483010977523,15.0
2033,Slope County, North Dakota,665.0,52.1,58750.0,36168.0,67.0,10.075187969924812,0.0
2734,Loving County, Texas,76.0,58.2,56875.0,32707.0,12.0,15.789473684210524,0.0
1064,Boyd County, Kentucky,48716.0,41.8,44140.0,25939.0,8795.0,18.053616881517367,1718.0
1485,Hancock County, Mississippi,46028.0,41.8,46542.0,23221.0,8490.0,18.44529416876684,1882.0
2157,Mercer County, Ohio,40886.0,40.0,55220.0,26236.0,3347.0,8.186176197231326,1021.0
2879,Windham County, Vermont,43609.0,46.2,50917.0,28923.0,5906.0,13.543075970556536,1424.0
1533,Tishomingo County, Mississippi,19503.0,42.7,35364.0,18790.0,3581.0,18.361277752140698,885.0
2066,Fayette County, Ohio,28719.0,41.3,41954.0,22728.0,5207.0,18.13085413837529,924.0
422,Columbia County, Georgia,139904.0,36.5,71962.0,31004.0,13225.0,9.452910567246112,4511.0
2412,Newberry County, South Carolina,37750.0,41.3,39841.0,21883.0,6828.0,18.08741721854305,1526.0
1917,New York County, New York,1634989.0,36.7,75513.0,66522.0,279847.0,17.11613961928796,65859.0
1437,Ramsey County, Minnesota,531528.0,34.6,57717.0,31256.0,82252.0,15.474631628060989,18753.0
2666,Gaines County, Texas,19485.0,28.4,58788.0,22837.0,2076.0,10.654349499615087,375.0
1171,Washington Parish, Louisiana,46367.0,39.4,31013.0,17957.0,11756.0,25.35423900618975,2393.0
787,Hamilton County, Indiana,303042.0,36.3,87782.0,42361.0,15381.0,5.0755340843843415,5800.0
603,Cass County, Illinois,13068.0,40.1,48887.0,25010.0,1787.0,13.674625038261402,588.0
2898,Carroll County, Virginia,29733.0,46.7,37048.0,21484.0,4625.0,15.555107120034974,720.0
1258,Calvert County, Maryland,90527.0,40.7,96808.0,39897.0,5400.0,5.9650711942293455,3834.0
2141,Sevier County, Tennessee,94537.0,42.4,42586.0,22773.0,14285.0,15.110485841522367,3103.0
495,Oglethorpe County, Georgia,14743.0,42.3,44403.0,20987.0,2612.0,17.716882588347012,375.0
2899,Charles City County, Virginia,7086.0,49.2,54167.0,30477.0,1032.0,14.563928873835733,261.0
1412,Lac qui Parle County, Minnesota,6916.0,50.0,49210.0,30816.0,574.0,8.299595141700404,124.0
585,Nez Perce County, Idaho,39995.0,41.2,49541.0,25179.0,5266.0,13.166645830728841,1156.0
254,Clear Creek County, Colorado,9238.0,47.6,68250.0,42355.0,677.0,7.328426066248107,238.0
2522,Russell County, Virginia,27973.0,44.1,38370.0,21171.0,4710.0,16.837664891145028,748.0
2626,Collin County, Texas,886633.0,36.2,86188.0,39933.0,62651.0,7.066170557603879,21376.0
2106,Humphreys County, Tennessee,18216.0,41.7,40995.0,23221.0,3308.0,18.15985946420729,609.0
155,Wrangell City and Borough, Alaska,2401.0,48.8,52986.0,29782.0,237.0,9.870887130362348,85.0
786,Greene County, Indiana,32633.0,42.6,45153.0,23189.0,4810.0,14.739680691324732,933.0
2678,Hale County, Texas,35007.0,32.7,44995.0,18888.0,6740.0,19.25329219870312,1009.0
3014,Logan County, West Virginia,35166.0,42.9,37262.0,20843.0,6986.0,19.86577944605585,1582.0
2954,Asotin County, Washington,22113.0,44.6,45550.0,25760.0,3154.0,14.26310315199204,866.0
538,Webster County, Georgia,2672.0,39.8,37072.0,20834.0,596.0,22.305389221556887,61.0
1958,Brunswick County, North Carolina,119167.0,50.9,49356.0,28694.0,17992.0,15.098139585623537,5000.0
746,Tazewell County, Illinois,135400.0,40.6,60178.0,30700.0,10485.0,7.743722304283604,3480.0
2244,Nowata County, Oklahoma,10510.0,42.0,40302.0,21085.0,1941.0,18.468125594671733,373.0
1294,Alger County, Michigan,9396.0,49.0,41270.0,20993.0,1096.0,11.664538101319714,264.0
2699,Hunt County, Texas,89068.0,38.1,45643.0,22229.0,16281.0,18.27929222616428,3960.0
2313,Bucks County, Pennsylvania,626220.0,43.3,79559.0,39958.0,36635.0,5.850180447765961,21336.0
2051,Butler County, Ohio,373638.0,36.5,59652.0,28556.0,49134.0,13.150161386154512,11637.0
2953,Adams County, Washington,19100.0,28.6,47554.0,17781.0,4322.0,22.6282722513089,507.0
1488,Holmes County, Mississippi,18547.0,33.8,20800.0,12408.0,8046.0,43.38167897773225,1209.0
1984,Gaston County, North Carolina,211753.0,40.0,44288.0,23710.0,35812.0,16.912157088683514,10077.0
1670,Fergus County, Montana,11429.0,46.9,42357.0,25788.0,1574.0,13.771983550616849,170.0
2872,Franklin County, Vermont,48625.0,39.7,58884.0,28892.0,4147.0,8.528534704370179,1351.0
2974,Lincoln County, Washington,10326.0,48.7,47676.0,25382.0,1506.0,14.584543869843117,180.0
2443,Douglas County, South Dakota,2961.0,48.4,51290.0,27397.0,208.0,7.024653833164472,4.0
1365,Saginaw County, Michigan,195201.0,40.4,43712.0,24020.0,33795.0,17.312923601825812,8617.0
1835,Burlington County, New Jersey,450236.0,41.3,80034.0,38137.0,28440.0,6.316687248465249,18903.0
1565,Chariton County, Missouri,7615.0,45.4,41773.0,23029.0,1130.0,14.83913328956008,126.0
1310,Clare County, Michigan,30608.0,46.5,34911.0,20418.0,7289.0,23.814035546262414,1535.0
990,Haskell County, Kansas,4087.0,36.2,55453.0,22886.0,521.0,12.747736726205039,78.0
2086,Lawrence County, Ohio,61503.0,41.4,44256.0,22567.0,11183.0,18.182852868965746,2030.0
1798,Thomas County, Nebraska,675.0,41.9,54286.0,30746.0,65.0,9.629629629629632,7.0
2022,Pitt County, North Carolina,175150.0,31.7,42308.0,24066.0,41412.0,23.643733942335142,10571.0
1436,Pope County, Minnesota,10975.0,46.4,55180.0,30485.0,1026.0,9.348519362186787,206.0
833,Starke County, Indiana,23069.0,41.9,43401.0,21343.0,3596.0,15.588018553036544,995.0
1791,Scotts Bluff County, Nebraska,36599.0,39.6,46632.0,25863.0,4791.0,13.090521598950787,1003.0
1878,San Juan County, New Mexico,122537.0,34.8,48624.0,22927.0,24871.0,20.296726702955027,5513.0
988,Harper County, Kansas,5798.0,43.2,46886.0,25944.0,771.0,13.297688858226975,124.0
170,Santa Cruz County, Arizona,46547.0,36.4,38941.0,18860.0,10083.0,21.66197606720089,1879.0
790,Hendricks County, Indiana,155817.0,37.5,73042.0,31335.0,7834.0,5.027692742126981,4152.0
1055,Adair County, Kentucky,19156.0,40.8,33873.0,18463.0,4146.0,21.64334934224264,497.0
867,Cerro Gordo County, Iowa,43303.0,44.3,47788.0,28763.0,5422.0,12.521072443017804,957.0
1989,Guilford County, North Carolina,511815.0,37.1,46896.0,27531.0,87165.0,17.030567685589517,19809.0
178,Bradley County, Arkansas,11096.0,40.9,34665.0,20465.0,3163.0,28.505767844268213,498.0
241,Ventura County, California,843110.0,37.3,78593.0,34331.0,88486.0,10.49519042592307,32651.0
1587,Hickory County, Missouri,9267.0,54.2,33113.0,18694.0,2295.0,24.76529621236646,392.0
2055,Clermont County, Ohio,201092.0,39.7,61265.0,30060.0,20968.0,10.427068207586576,5180.0
1704,Stillwater County, Montana,9342.0,46.6,59603.0,30958.0,675.0,7.22543352601156,180.0
3073,Jackson County, Wisconsin,20566.0,42.0,49608.0,24074.0,2536.0,12.331031800058348,547.0
394,Bartow County, Georgia,101942.0,37.4,50565.0,23376.0,14899.0,14.615173333856509,3748.0
1394,Dakota County, Minnesota,411402.0,37.6,77321.0,37266.0,29265.0,7.1134802455991935,10530.0
1026,Rawlins County, Kansas,2557.0,50.3,49327.0,27250.0,204.0,7.9780993351583875,30.0
1769,Logan County, Nebraska,830.0,43.3,51346.0,24693.0,95.0,11.445783132530119,4.0
2441,Deuel County, South Dakota,4309.0,44.5,54781.0,29953.0,448.0,10.396843815270364,49.0
1861,Do?a Ana County, New Mexico,213825.0,32.6,38636.0,20143.0,57626.0,26.950075996726287,10529.0
1077,Casey County, Kentucky,15928.0,42.6,32315.0,18146.0,4114.0,25.82872928176796,601.0
1434,Pipestone County, Minnesota,9285.0,42.4,48944.0,27489.0,1155.0,12.439418416801292,196.0
2592,Bailey County, Texas,7131.0,34.4,40589.0,17710.0,1322.0,18.538774365446642,69.0
2580,Weakley County, Tennessee,34024.0,37.5,38040.0,19847.0,5962.0,17.522924994121798,1583.0
1507,Madison County, Mississippi,101791.0,37.1,65924.0,35435.0,12720.0,12.496193180143628,2879.0
1768,Lincoln County, Nebraska,35777.0,40.2,52179.0,27474.0,4200.0,11.739385638818236,570.0
1525,Sharkey County, Mississippi,4662.0,38.7,28878.0,15430.0,1435.0,30.780780780780788,459.0
2669,Gillespie County, Texas,25732.0,50.1,55850.0,30939.0,2725.0,10.589926939219648,713.0
1497,Kemper County, Mississippi,10128.0,41.1,29925.0,14715.0,2755.0,27.20181674565561,366.0
35,Lonoke County, Arkansas,71279.0,35.8,56156.0,24501.0,8535.0,11.974073710349472,1932.0
2200,Canadian County, Oklahoma,129571.0,35.7,66664.0,28724.0,10237.0,7.900687653873166,2890.0
2005,Macon County, North Carolina,33991.0,49.0,39593.0,25195.0,6183.0,18.190109146538788,847.0
1962,Caldwell County, North Carolina,81623.0,43.5,37118.0,20587.0,14137.0,17.31987307499112,3992.0
907,Linn County, Iowa,218076.0,37.2,60989.0,31854.0,19912.0,9.130761752783432,5111.0
245,Alamosa County, Colorado,16353.0,30.2,32385.0,18133.0,4786.0,29.266801198556838,605.0
2973,Lewis County, Washington,75724.0,43.1,44526.0,22947.0,12131.0,16.020020072896315,3156.0
357,Liberty County, Florida,8285.0,36.9,37917.0,17218.0,1147.0,13.84429692214846,277.0
1479,DeSoto County, Mississippi,170890.0,36.2,60111.0,27135.0,16948.0,9.91749078354497,6079.0
1743,Franklin County, Nebraska,3076.0,50.2,46531.0,28373.0,392.0,12.743823146944086,54.0
2363,Tioga County, Pennsylvania,42031.0,43.2,48449.0,24626.0,5509.0,13.106992457947705,1335.0
1558,Callaway County, Missouri,44693.0,37.8,50362.0,23475.0,5354.0,11.979504620410356,1170.0
332,DeSoto County, Florida,35134.0,40.2,35513.0,16710.0,9920.0,28.234758353731433,1132.0
2243,Noble County, Oklahoma,11470.0,41.5,49367.0,26701.0,1449.0,12.632955536181342,263.0
426,Crisp County, Georgia,23061.0,38.4,31672.0,19943.0,7439.0,32.257924634664576,1419.0
510,Screven County, Georgia,14114.0,40.5,35047.0,19801.0,3425.0,24.26668556043645,513.0
1994,Hertford County, North Carolina,24285.0,41.9,34523.0,17650.0,5217.0,21.48239654107474,1195.0
1312,Crawford County, Michigan,13840.0,49.7,41034.0,22348.0,2326.0,16.80635838150289,637.0
967,Cowley County, Kansas,35977.0,38.0,44960.0,22249.0,5546.0,15.415404286071658,1029.0
1326,Ionia County, Michigan,64126.0,38.2,50037.0,21526.0,8597.0,13.406418613354955,2417.0
1526,Simpson County, Mississippi,27279.0,37.9,37285.0,18495.0,7299.0,26.75684592543715,1232.0
529,Twiggs County, Georgia,8363.0,45.7,31625.0,18255.0,2504.0,29.941408585435852,210.0
2430,Buffalo County, South Dakota,2052.0,25.1,31293.0,10763.0,800.0,38.98635477582846,103.0
268,Gilpin County, Colorado,5708.0,44.8,67544.0,37027.0,392.0,6.867554309740715,128.0
1472,Choctaw County, Mississippi,8320.0,43.0,32953.0,18434.0,1993.0,23.95432692307693,454.0
2336,Indiana County, Pennsylvania,87491.0,39.0,45118.0,23886.0,14533.0,16.610851401858476,3234.0
121,Sumter County, Alabama,13285.0,36.5,20428.0,13929.0,4582.0,34.49002634550244,782.0
1387,Chippewa County, Minnesota,12126.0,43.1,54041.0,27781.0,1285.0,10.597064159656936,141.0
1800,Valley County, Nebraska,4240.0,46.1,44657.0,26384.0,533.0,12.570754716981131,43.0
3040,Upshur County, West Virginia,24632.0,41.5,42240.0,21361.0,4154.0,16.864241636895095,833.0
1288,Nantucket County, Massachusetts,10694.0,39.1,89428.0,46009.0,1083.0,10.127174116326913,225.0
2830,Wilson County, Texas,46444.0,40.4,68737.0,28419.0,4795.0,10.324261476186377,1375.0
2161,Morgan County, Ohio,14857.0,43.8,38941.0,20301.0,2936.0,19.761728478158442,500.0
2116,Loudon County, Tennessee,50637.0,47.2,52995.0,28660.0,6767.0,13.36374587752039,1608.0
1451,Swift County, Minnesota,9483.0,44.2,49956.0,28969.0,1155.0,12.179689971527994,167.0
2853,Piute County, Utah,1859.0,42.5,37112.0,17416.0,304.0,16.352877891339432,24.0
938,Union County, Iowa,12539.0,40.3,45934.0,25140.0,1585.0,12.640561448281364,274.0
2801,Sutton County, Texas,3936.0,36.4,54567.0,28140.0,358.0,9.095528455284553,124.0
1308,Cheboygan County, Michigan,25579.0,49.6,41023.0,24220.0,4704.0,18.390085617107786,1465.0
2286,Klamath County, Oregon,65946.0,42.6,41951.0,23071.0,12117.0,18.374124283504685,3262.0
739,Saline County, Illinois,24659.0,42.0,40290.0,21917.0,5334.0,21.631047487732676,1389.0
976,Ellsworth County, Kansas,6375.0,43.8,49134.0,23851.0,460.0,7.215686274509804,96.0
2651,Ector County, Texas,153177.0,30.4,58335.0,27295.0,18777.0,12.258367770618305,4902.0
2144,Stewart County, Tennessee,13257.0,43.4,41835.0,21652.0,2520.0,19.008825526137134,459.0
3039,Tyler County, West Virginia,9000.0,46.3,38674.0,22083.0,1663.0,18.477777777777774,304.0
1626,Barnes County, North Dakota,11033.0,43.5,55778.0,34244.0,1025.0,9.290310885525242,165.0
280,Las Animas County, Colorado,14322.0,45.7,42808.0,23857.0,1926.0,13.447842480100546,529.0
901,Jefferson County, Iowa,17662.0,41.1,45257.0,25120.0,2504.0,14.177329860717926,568.0
597,Bond County, Illinois,17137.0,41.3,52159.0,23660.0,2553.0,14.897590009920055,469.0
2969,King County, Washington,2079550.0,37.2,78800.0,43629.0,219317.0,10.546368204659665,64711.0
709,Owen County, Kentucky,10673.0,41.6,41597.0,22151.0,1858.0,17.408413754333363,368.0
2643,Delta County, Texas,5226.0,43.8,40529.0,20822.0,1110.0,21.239954075774968,200.0
2519,Roanoke County, Virginia,93655.0,43.7,60380.0,32220.0,7270.0,7.762532699802468,2283.0
2075,Hardin County, Ohio,31652.0,35.8,44842.0,20994.0,4574.0,14.450903576393275,1269.0
889,Guthrie County, Iowa,10691.0,45.9,52702.0,29938.0,1116.0,10.438686745861004,182.0
1894,Chemung County, New York,87742.0,41.0,49578.0,26196.0,13179.0,15.02017277928472,2244.0
1402,Hennepin County, Minnesota,1209265.0,36.2,67989.0,39939.0,141453.0,11.697436045862567,35616.0
1531,Tate County, Mississippi,28338.0,36.7,43883.0,20948.0,4158.0,14.672877408426848,1010.0
1200,Polk County, Missouri,31113.0,37.4,42483.0,20553.0,5228.0,16.803265516022243,1318.0
817,Orange County, Indiana,19579.0,40.9,41438.0,21295.0,3154.0,16.109096480923437,491.0
3051,Brown County, Wisconsin,256621.0,36.8,54172.0,28787.0,29105.0,11.341628315687338,7446.0
1967,Chatham County, North Carolina,68778.0,46.9,58555.0,35109.0,9185.0,13.354561051499026,2497.0
686,Logan County, Kentucky,26757.0,40.6,39027.0,20385.0,4778.0,17.8570093807228,837.0
885,Franklin County, Iowa,10393.0,42.5,47524.0,24909.0,1509.0,14.519388049648802,279.0
1215,Scotland County, Missouri,4893.0,39.0,41336.0,23626.0,781.0,15.96157776415287,113.0
1478,Covington County, Mississippi,19503.0,38.2,31684.0,16941.0,4943.0,25.34481874583398,1075.0
2232,Lincoln County, Oklahoma,34640.0,41.1,46592.0,23878.0,5125.0,14.795034642032332,953.0
117,Randolph County, Alabama,22615.0,42.8,37496.0,19584.0,4542.0,20.08401503426929,735.0
1028,Republic County, Kansas,4768.0,50.9,41489.0,26029.0,530.0,11.115771812080538,90.0
3212,Trujillo Alto Municipio, Puerto Rico,70737.0,38.6,30427.0,15760.0,21023.0,29.71994854178153,2403.0
1942,Ulster County, New York,180505.0,43.4,60393.0,31760.0,22480.0,12.453948644081885,7993.0
2385,Calhoun County, South Carolina,14886.0,45.8,42779.0,22964.0,2834.0,19.03802230283488,589.0
192,Contra Costa County, California,1107925.0,39.1,82881.0,40792.0,111922.0,10.101947333980187,43374.0
1058,Ballard County, Kentucky,8216.0,42.9,43923.0,24459.0,1298.0,15.798442064264849,193.0
2566,Radford city, Virginia,17186.0,22.7,31457.0,18108.0,5580.0,32.46828814151053,724.0
2469,Mellette County, South Dakota,2083.0,33.0,29471.0,13934.0,937.0,44.98319731156985,74.0
922,Osceola County, Iowa,6154.0,44.3,48457.0,25936.0,631.0,10.253493662658434,93.0
1431,Otter Tail County, Minnesota,57694.0,46.8,53351.0,28781.0,5497.0,9.527853849620412,1177.0
1963,Camden County, North Carolina,10228.0,40.9,60714.0,26420.0,1060.0,10.363707469691043,536.0
583,Madison County, Idaho,38114.0,23.3,33856.0,15103.0,12226.0,32.07745185496143,1733.0
2035,Steele County, North Dakota,1969.0,49.8,58603.0,36802.0,119.0,6.043676993397664,43.0
960,Cherokee County, Kansas,20737.0,41.7,41240.0,20371.0,3315.0,15.98591888894247,630.0
1625,Adams County, North Dakota,2348.0,45.1,53295.0,32594.0,241.0,10.264054514480408,25.0
1466,Attala County, Mississippi,19085.0,40.6,33018.0,20283.0,4574.0,23.96646581084621,842.0
1318,Gladwin County, Michigan,25367.0,49.1,39629.0,22255.0,5099.0,20.10091851618245,900.0
2411,Marlboro County, South Carolina,27702.0,39.4,32601.0,15849.0,6551.0,23.648112049671504,1783.0
1224,Vernon County, Missouri,20836.0,40.7,40655.0,21246.0,3499.0,16.79305048953734,455.0
1211,St. Francois County, Missouri,66230.0,38.8,41461.0,20016.0,9955.0,15.030952740449948,2045.0
858,Boone County, Iowa,26411.0,41.1,54513.0,28412.0,2659.0,10.06777479080686,615.0
